0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0.3109799921512604,0.055730000138282776,0.27292999625205994,-0.7935400009155273,0.15300999581813812,0.6854699850082397,-0.042667001485824585,0.2320300042629242,-0.9097599983215332,-0.7117699980735779,1.1648999452590942,-1.1233999729156494,-1.2656999826431274,-0.3255000114440918,0.9668800234794617,0.25918999314308167,0.5767099857330322,-0.5524399876594543,-0.7396199703216553,0.5758500099182129,0.6745200157165527,-1.1339000463485718,-0.7445200085639954,0.7491000294685364,-0.20375999808311462,-2.0822999477386475,0.0811930000782013,-0.2987099885940552,-0.6477800011634827,0.17615999281406403,2.43149995803833,0.7944700121879578,0.40518999099731445,-0.01195400021970272,-1.1833000183105469,-0.9146299958229065,-0.01385200023651123,1.4250999689102173,-0.32725998759269714,-0.20919999480247498,0.7641199827194214,-0.5527099967002869,1.5657000541687012,-1.409500002861023,0.5171899795532227,0.4049200117588043,-0.07026000320911407,0.2994000017642975,-0.3424600064754486,-0.28953999280929565,1.0,8.500027656555176,7.249985694885254,10.291080474853516,51.574790954589844,16.465968182031325
-54.45045471191406,15.210526466369629,56.080543518066406,-58.408504486083984,69.03687286376953,8.97870922088623,40.11734390258789,28.715391159057617,67.32954406738281,70.66073608398438,28.493297576904297,23.21499252319336,-55.86647415161133,79.55410766601562,-24.088407516479492,-76.73257446289062,46.653228759765625,13.200407981872559,26.613418579101562,16.317869186401367,3.5630943775177,-56.345130920410156,52.076690673828125,61.40470886230469,-15.539833068847656,-18.61802864074707,-41.33610534667969,67.0289077758789,-59.325687408447266,47.4033317565918,80.8626937866211,46.9954948425293,6.947934150695801,23.970203399658203,12.458168983459473,22.267990112304688,4.245371341705322,59.395755767822266,-66.53289031982422,37.161865234375,39.020240783691406,-43.15129852294922,-73.76856994628906,55.18358612060547,-11.921757698059082,-80.75347900390625,75.53511047363281,81.86995697021484,75.9294204711914,-57.48811340332031,1.0,2.155196189880371,4.556369781494141,8.141606330871582,48.487571716308594,5.851729202306316
-53.248621731996536,15.05764377117157,56.25071018189192,-58.09558781981468,70.08441179990768,8.154915899038315,39.2697656750679,28.049747839570045,67.18766409158707,71.30025976896286,28.306782573461533,23.9256791472435,-56.40547026693821,80.04516434669495,-23.733960837125778,-77.03413110971451,45.361788749694824,11.503750950098038,26.815154924988747,15.814581632614136,2.9532610327005386,-55.111460983753204,52.18974398821592,59.98757553100586,-15.452036410570145,-18.963428556919098,-40.36012537032366,66.70845653116703,-58.7512703537941,47.7763764411211,83.67871046066284,47.94019615650177,6.671406481415033,23.42290535569191,12.042573511600494,22.408551782369614,4.062207989394665,58.88982677459717,-66.98086696863174,37.16946290433407,38.632217451930046,-42.746551871299744,-73.53744661808014,55.55223613977432,-11.17501100897789,-80.49742570519447,74.85559782385826,82.47123897075653,76.07003712654114,-57.626953423023224,1.0,2.155196189880371,3.0563697814941406,7.471606254577637,47.945072174072266,0.16171818081340136
-53.31713140010834,14.834726452827454,56.234176844358444,-57.89088447391987,69.92940181493759,8.300789207220078,39.2774723470211,27.997834503650665,67.2672007381916,71.16402614116669,28.296379268169403,23.971852481365204,-56.342340260744095,80.2266306579113,-23.636847496032715,-76.95429611206055,45.3565354347229,11.521284610033035,26.72697825729847,15.449464917182922,3.0997377038002014,-55.141767621040344,51.92340400442481,59.91454219818115,-15.41460308432579,-19.124628603458405,-40.420815370976925,66.85991111397743,-58.73183038830757,47.67162309214473,83.50454044342041,47.745246171951294,6.556460488587618,23.187603384256363,12.068076848983765,22.318103462457657,4.147661350667477,58.56889346241951,-67.02193363010883,37.24750457704067,38.463217452168465,-42.54645186662674,-73.37541657686234,55.444056153297424,-11.36429101228714,-80.47639235854149,74.90633448958397,82.60311233997345,76.10012713074684,-57.57425010204315,1.0,2.155196189880371,4.056369781494141,7.641606330871582,48.945072174072266,0.1391375626200239
-53.09617471694946,15.106976449489594,56.43060352653265,-57.838307812809944,69.98292517662048,8.080755919218063,39.047717340290546,28.182921171188354,66.97874408960342,71.19985610246658,28.4315025806427,23.989985823631287,-56.7656035721302,80.12398767471313,-23.37257083505392,-77.08473110198975,45.37635540962219,11.60508793592453,26.626644924283028,15.384451568126678,2.8850677013397217,-55.253947615623474,51.81468399614096,59.980175495147705,-15.559319734573364,-19.013138592243195,-40.526658698916435,66.80267442762852,-58.72172370553017,47.707013096660376,83.78196358680725,48.007836163043976,6.699939820915461,23.36222341656685,12.192643523216248,22.3534634411335,4.023171357810497,58.71346011757851,-67.11060363799334,37.20245260000229,38.42531745135784,-42.523151874542236,-73.43455666303635,55.30214947462082,-11.373794317245483,-80.69251900911331,74.91013449430466,82.60400557518005,76.04934713244438,-57.4976167678833,1.0,2.155196189880371,5.056369781494141,8.811606407165527,48.945072174072266,0.17187533385021248
-53.34872806072235,15.035849779844284,56.02210684865713,-58.28342115879059,70.04326847195625,8.293715864419937,39.38431566953659,27.98803450167179,67.16427740454674,71.17928278446198,28.414315909147263,24.004119157791138,-56.11318026483059,79.86464101076126,-23.519887506961823,-76.96449109911919,45.31044673919678,11.77269458770752,26.99155493080616,15.804648160934448,3.149407684803009,-55.19048762321472,52.11977734416723,59.82636886835098,-15.324836403131485,-18.958472073078156,-40.5670320391655,66.65646109730005,-58.736403703689575,47.80370642244816,83.48864030838013,47.624676167964935,6.63658981397748,23.215676695108414,12.073600172996521,22.39620676636696,3.9281003400683403,58.73176011443138,-67.02480030059814,37.62817125022411,38.24725744128227,-42.63181185722351,-73.59662693738937,55.58128947019577,-11.447821021080017,-80.98460566997528,74.9315544962883,82.49943232536316,75.73638047277927,-57.4537034034729,1.0,2.155196189880371,6.056369781494141,8.641606330871582,48.11507034301758,0.15796339527669667
-23.08759880065918,-44.915931701660156,-77.19013977050781,3.6221065521240234,-72.07766723632812,-65.96731567382812,-73.22805786132812,59.61323547363281,-16.552156448364258,16.809528350830078,-14.780990600585938,76.065185546875,47.07672119140625,2.7640740871429443,-14.334136009216309,-15.880692481994629,-2.5992236137390137,75.82363891601562,36.90043640136719,36.40296173095703,-16.316328048706055,-46.299659729003906,-3.3542120456695557,71.4664306640625,6.5538649559021,-7.281870365142822,61.061805725097656,-55.69285583496094,25.7020320892334,72.51713562011719,5.91904878616333,68.56050109863281,34.05882263183594,-13.251087188720703,-42.30592346191406,-47.56680679321289,76.78119659423828,-6.48153829574585,-19.469768524169922,25.774290084838867,-77.59574127197266,4.5760393142700195,63.17870330810547,14.511449813842773,-2.0648627281188965,-3.4539175033569336,-15.079723358154297,-10.79636287689209,-37.5439453125,55.522499084472656,1.0,5.554897308349609,7.873152732849121,12.284503936767578,49.17652893066406,3.8285244780480783
-24.03572291135788,-44.75748383253813,-76.94276773929596,4.128207087516785,-73.19870612025261,-65.19345968961716,-72.27362591028214,60.40145409107208,-16.422306060791016,17.61139589548111,-15.536774516105652,74.92208403348923,46.88863477110863,4.666201531887054,-14.873407766222954,-15.055335700511932,-4.348993420600891,75.18141198158264,37.47288227081299,34.58377248048782,-16.064898550510406,-46.93418109416962,-4.920325040817261,71.66063988208771,5.899659335613251,-6.495931386947632,60.906208992004395,-55.12117764353752,26.281193047761917,73.23837031424046,7.21482440829277,68.42527037858963,35.640923757106066,-14.735585689544678,-42.33554324507713,-47.19212865829468,76.25211215019226,-6.270891189575195,-18.952080726623535,24.028794646263123,-78.40665823221207,5.048496723175049,63.5738225877285,15.213105417788029,-3.9785343408584595,-4.997003898024559,-15.428838074207306,-10.957691073417664,-36.29254350811243,54.24519062042236,1.0,5.554897308349609,7.672675132751465,12.53885555267334,49.075687408447266,0.1700083114594842
-24.684864044189453,-43.48578806966543,-75.86319547891617,3.0857093334198,-71.81050261855125,-66.39308848977089,-73.73889201879501,59.42753350734711,-15.487538635730743,16.47162824869156,-16.46193814277649,75.88296526670456,47.84603774547577,3.307735323905945,-15.761064991354942,-13.602021753787994,-2.718551218509674,77.04199224710464,36.58195888996124,36.58695262670517,-15.853432476520538,-45.92379713058472,-2.9648056626319885,70.7688717842102,7.07442107796669,-5.961816608905792,61.792578518390656,-56.19096356630325,25.318665772676468,72.8887410312891,6.830214232206345,67.46595242619514,36.57663704827428,-12.881482422351837,-40.96449625492096,-47.2692608833313,75.93723559379578,-7.767962843179703,-19.873441264033318,23.064269065856934,-79.00967508554459,3.8264489620923996,64.0555773973465,14.407393097877502,-2.444216549396515,-0.761476144194603,-13.432199597358704,-10.0152006149292,-37.13121918588877,55.60679027438164,1.0,5.554897308349609,7.8982977867126465,12.065747261047363,49.3316535949707,0.15449785078813666
-21.896668791770935,-45.64567323774099,-76.8939653635025,4.12519508600235,-73.11944344639778,-65.271779358387,-72.26853638887405,61.34258162975311,-16.47093904018402,14.560388147830963,-15.481186926364899,78.08604401350021,49.166921973228455,2.3179341554641724,-15.411999925971031,-14.60241037607193,-1.1331998109817505,74.9005908370018,37.54729115962982,37.79051858186722,-17.81401240825653,-47.819337248802185,-1.79746413230896,69.38486224412918,8.963008105754852,-8.721161723136902,60.82706308364868,-55.172251254320145,24.01431182026863,71.22652603685856,5.052681714296341,68.44497001171112,35.529736656695604,-15.063399970531464,-42.23484653234482,-45.003244519233704,77.79134607315063,-9.165477752685547,-18.910160779953003,24.0601903796196,-76.21693795919418,4.9406657218933105,61.33139264583588,15.36611619591713,0.17443811893463135,-1.7295797914266586,-12.164765059947968,-10.998690366744995,-39.50781402736902,57.60075545310974,1.0,5.554897308349609,7.921093463897705,12.216692924499512,49.19465637207031,0.14238456088534132
