0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0.31098000000000003,0.055729999999999995,0.27293,-0.7935399999999999,0.15300999999999998,0.68547,-0.042667000000000004,0.23203000000000001,-0.90976,-0.71177,1.1649,-1.1234,-1.2657,-0.3255,0.96688,0.25919000000000003,0.5767100000000001,-0.5524399999999999,-0.7396199999999999,0.57585,0.67452,-1.1339,-0.74452,0.7491,-0.20376,-2.0823,0.081193,-0.29871,-0.64778,0.17615999999999998,2.4315,0.79447,0.40519,-0.011954000000000001,-1.1833,-0.9146299999999999,-0.013852000000000001,1.4251,-0.32726,-0.2092,0.76412,-0.55271,1.5657,-1.4095,0.5171899999999999,0.40492,-0.07026,0.2994,-0.34246,-0.28954,1.0,8.500027626752853,7.249985501170158,10.291080266237259,51.57478952407837,16.465968182031325
-1.0851482152938843,-0.161645770072937,-0.09469091147184372,-0.4306296706199646,-1.4880635738372803,0.27965596318244934,1.086185097694397,0.8641431331634521,-0.06758719682693481,-1.2452435493469238,0.2882033586502075,-1.6611828804016113,0.3015157878398895,-1.0036016702651978,-0.6217284798622131,0.519670844078064,2.0791032314300537,2.059290647506714,0.14596466720104218,1.775498867034912,0.7146468162536621,-1.7260633707046509,0.11949086934328079,2.016944408416748,-0.38271257281303406,-0.9078730940818787,-1.0143554210662842,0.42479801177978516,-0.8944817185401917,-0.24931776523590088,-0.16912460327148438,-1.0200104713439941,0.05023263022303581,-0.18778195977210999,-0.2681806683540344,0.42081913352012634,-0.10666989535093307,0.9614132046699524,0.634821355342865,-0.03737197816371918,0.48518940806388855,-0.991307258605957,0.3625122904777527,-0.9577415585517883,-1.1142977476119995,0.4018130600452423,0.29128196835517883,0.44336092472076416,0.28469735383987427,-0.6344264149665833,1.0,2.155196189880371,4.556369781494141,8.141606330871582,48.487571716308594,5.851729202306315
0.11668476462364197,-0.3145284503698349,0.07547574862837791,-0.11771300435066223,-0.4405246376991272,-0.5441373884677887,0.23860687017440796,0.19849981367588043,-0.20946717262268066,-0.6057198643684387,0.10168835520744324,-0.950496256351471,-0.23748032748699188,-0.5125449895858765,-0.26728180050849915,0.2181141972541809,0.7876632213592529,0.362633615732193,0.3477010056376457,1.2722112536430359,0.10481347143650055,-0.492393434047699,0.2325441911816597,0.5998110771179199,-0.29491591453552246,-1.253273069858551,-0.03837544471025467,0.10434676706790924,-0.3200646638870239,0.12372691556811333,2.646892175078392,-0.075309157371521,-0.22629504092037678,-0.7350799739360809,-0.6837761420756578,0.5613808010239154,-0.28983324021101,0.45548421144485474,0.18684470653533936,-0.02977430820465088,0.09716607443988323,-0.5865606055594981,0.593635618686676,-0.5890915393829346,-0.3675510585308075,0.6578663736581802,-0.38823068141937256,1.0446429084986448,0.4253140091896057,-0.7732664346694946,1.0,2.155196189880371,3.0563697814941406,7.471606254577637,47.945072174072266,0.16171818081340136
0.04817509651184082,-0.5374457687139511,0.058942414820194244,0.0869903415441513,-0.59553462266922,-0.3982640504837036,0.24631354212760925,0.14658647775650024,-0.1299305260181427,-0.7419534921646118,0.09128504991531372,-0.9043229222297668,-0.1743503212928772,-0.3310786783695221,-0.1701684594154358,0.2979491949081421,0.7824099063873291,0.38016728311777115,0.25952433981001377,0.9070945978164673,0.25129014253616333,-0.5227001011371613,-0.03379580099135637,0.5267777442932129,-0.2574825882911682,-1.4144731163978577,-0.09906544350087643,0.25580133497714996,-0.30062469840049744,0.018973570317029953,2.4727221578359604,-0.27025915682315826,-0.34124103374779224,-0.9703819453716278,-0.6582728046923876,0.4709324687719345,-0.2043798789381981,0.13455089926719666,0.14577804505825043,0.048267364501953125,-0.07183392345905304,-0.3864606022834778,0.7556656301021576,-0.6972715258598328,-0.5568310618400574,0.6788997203111649,-0.33749401569366455,1.1765162777155638,0.45540401339530945,-0.7205631136894226,1.0,2.155196189880371,4.056369781494141,7.641606330871582,48.945072174072266,0.1391375626200239
0.26913177967071533,-0.2651957720518112,0.2553690895438194,0.13956700265407562,-0.5420112907886505,-0.6182973682880402,0.016558535397052765,0.33167314529418945,-0.41838717460632324,-0.7061235308647156,0.22640836238861084,-0.8861895799636841,-0.5976136326789856,-0.433721661567688,0.0941082015633583,0.16751420497894287,0.8022299110889435,0.4639706164598465,0.15919101238250732,0.8420812487602234,0.036620140075683594,-0.6348800957202911,-0.14251580089330673,0.592411071062088,-0.40219923853874207,-1.3029831051826477,-0.20490877330303192,0.19856466352939606,-0.29051801562309265,0.05436357483267784,2.750145301222801,-0.0076691508293151855,-0.19776170141994953,-0.7957619726657867,-0.5337061304599047,0.5062924660742283,-0.32886987179517746,0.27911755442619324,0.057108037173748016,0.003215387463569641,-0.10973392426967621,-0.3631606101989746,0.6965256035327911,-0.839178204536438,-0.5663343966007233,0.46277305483818054,-0.3336940109729767,1.1774095725268126,0.40462401509284973,-0.6439297795295715,1.0,2.155196189880371,5.056369781494141,8.811606407165527,48.945072174072266,0.17187533385021248
0.01657843589782715,-0.33632244169712067,-0.15312758833169937,-0.3055463433265686,-0.48166796565055847,-0.405337393283844,0.3531568646430969,0.13678647577762604,-0.23285385966300964,-0.7266968488693237,0.20922169089317322,-0.872056245803833,0.05480967462062836,-0.6930683255195618,-0.05320847034454346,0.28775420784950256,0.7363212406635284,0.6315772831439972,0.5241010040044785,1.262277901172638,0.30096012353897095,-0.5714201033115387,0.1625775322318077,0.438604399561882,-0.1677159070968628,-1.248316466808319,-0.2452821061015129,0.052351334132254124,-0.3051980137825012,0.1510568968951702,2.456822022795677,-0.3908291533589363,-0.2611117083579302,-0.942308634519577,-0.6527494806796312,0.5490358006209135,-0.42394088953733444,0.297417551279068,0.1429113745689392,0.4289340376853943,-0.28779393434524536,-0.4718206077814102,0.5344552993774414,-0.5600382089614868,-0.6403610706329346,0.17068638652563095,-0.3122740089893341,1.0728362631052732,0.0916573517024517,-0.6000164151191711,1.0,2.155196189880371,6.056369781494141,8.641606330871582,48.11507034301758,0.15796339527669667
0.8795384168624878,0.09288223832845688,-0.8076360821723938,-1.067900538444519,0.4148311913013458,0.6593620181083679,0.4920274615287781,0.5820447206497192,-1.233986735343933,-0.28056102991104126,1.1609348058700562,-0.7969488501548767,0.31166064739227295,-1.607693076133728,-0.20732654631137848,0.42049938440322876,-0.7650159597396851,-0.263174831867218,0.20357298851013184,0.5452938675880432,0.5502175688743591,-1.8143426179885864,-0.6649758815765381,0.732283890247345,-0.9046263098716736,-1.5507737398147583,-0.6246414184570312,-0.13647466897964478,-0.34947875142097473,0.24221979081630707,0.3958421051502228,0.8294366598129272,-0.025453824549913406,0.9635198712348938,0.13384127616882324,-1.5547699928283691,-0.7213554382324219,1.433027744293213,0.625698447227478,1.6894440650939941,-0.25335246324539185,0.5261662006378174,0.08897602558135986,-0.7537102699279785,-0.5435532331466675,-0.2110852152109146,-0.8495057225227356,-1.3872650861740112,0.11999128013849258,-0.4241023063659668,1.0,5.554897308349609,7.873152732849121,12.284503936767578,49.17652893066406,3.828524478048078
0.24300406873226166,0.25133010372519493,-0.3871971517801285,-1.07721346616745,0.30395326390862465,0.5485756397247314,0.4830086827278137,0.4070546627044678,-0.5691811442375183,-0.5501633286476135,0.4051508903503418,-0.5525026917457581,0.556282103061676,-0.8539623320102692,-0.7918035238981247,0.7461111545562744,-0.43954432755708694,-0.3233611173927784,0.23831411584978923,0.29287537932395935,0.006032675504684448,-1.4652166366577148,-0.37770819664001465,0.4790008068084717,-0.4818451404571533,-1.1547014713287354,-0.24273425340652466,0.2315578036941588,-0.20584747195243835,0.13644679635763168,1.4666996002197266,0.17740410566329956,0.6268474124372005,0.5361385345458984,0.6681721806526184,-0.8022926449775696,-0.4094865322113037,0.6261614561080933,0.6114075183868408,0.8100650012493134,-0.7466840799897909,0.12251081317663193,0.11306897550821304,-0.062027592211961746,-0.3923720121383667,0.21263059228658676,0.06830534338951111,-1.0139812231063843,-0.01464468240737915,-0.3941284418106079,1.0,5.554897308349609,7.672674894332886,12.53885555267334,49.075687408447266,0.1700083114594842
0.15603474155068398,0.297868337482214,-0.35505838692188263,-1.157945692539215,0.2851669043302536,0.5549231767654419,0.4799196124076843,0.39583519101142883,-0.5215007066726685,-0.6184611320495605,0.2812599390745163,-0.4796789586544037,0.5920901000499725,-0.761788010597229,-0.9603413790464401,0.809731662273407,-0.38536276668310165,-0.2672924641519785,0.19589380588149652,0.3519313633441925,-0.06567992269992828,-1.437715768814087,-0.3239259272813797,0.5208914279937744,-0.38407018780708313,-1.0946056842803955,-0.19430875778198242,0.27077637845650315,-0.2249683439731598,0.11433505266904831,1.3339896202087402,0.15425526443868876,0.7416219376027584,0.5547524392604828,0.8468111753463745,-0.7584977746009827,-0.44556087255477905,0.5430543124675751,0.5681341886520386,0.7298238649964333,-0.7955922540277243,0.1168961375951767,0.07055831514298916,-0.03476162627339363,-0.3204691410064697,0.29411330074071884,0.28642457723617554,-0.9368863105773926,-0.08001365792006254,-0.3398111164569855,1.0,5.554897308349609,7.8982977867126465,12.065747261047363,49.3316535949707,0.15449785078813663
0.20392010360956192,0.27553748711943626,-0.38661089539527893,-1.124851405620575,0.26110606640577316,0.5738807916641235,0.49597156047821045,0.42717480659484863,-0.5526387691497803,-0.6110172271728516,0.3162714093923569,-0.47616514563560486,0.5791293680667877,-0.8250639140605927,-0.9025949686765671,0.776689887046814,-0.4036351144313812,-0.26933059096336365,0.22830962896114215,0.3628227114677429,-0.06642487645149231,-1.4534372091293335,-0.3336029052734375,0.5066832304000854,-0.4095989763736725,-1.10892653465271,-0.2272026538848877,0.23798747593536973,-0.21534177660942078,0.11134681850671768,1.3133782148361206,0.14396747981663793,0.6862394474446774,0.5525555908679962,0.7736228108406067,-0.7406556606292725,-0.44331789016723633,0.5776241719722748,0.5828574895858765,0.7720887213945389,-0.7617362793534994,0.12656816095113754,0.06805072166025639,-0.04932824894785881,-0.33617115020751953,0.26928766816854477,0.19890475273132324,-0.9856246709823608,-0.08634531684219837,-0.35753095149993896,1.0,5.554897308349609,7.921093463897705,12.216692924499512,49.19465637207031,0.14238456088534132
